role_id,position_description_id,pd_number,title,activity_rank,activity_id,assignment_gaps,retry_count,fallback_used
e994d414-49c8-5dbd-ab04-a92f2a47a05e,648,10825-01,Principal Audit and Risk Specialist,12,a002,,0,No
e994d414-49c8-5dbd-ab04-a92f2a47a05e,648,10825-01,Principal Audit and Risk Specialist,13,a1155,,0,No
e994d414-49c8-5dbd-ab04-a92f2a47a05e,648,10825-01,Principal Audit and Risk Specialist,14,a480,,0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,1,a164,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,2,a563,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,3,a384,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,4,a1097,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,5,a071,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,6,a672,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,7,a256,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,8,a516,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,9,a052,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,10,a165,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,11,a1207,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,12,a004,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827-01,Facilities Operations Manager,13,a666,"Acting as primary escalation point for urgent, complex or sensitive organisation-wide facilities issues | Establishing and maintaining facilities management and asset data systems to inform condition assessments and maintenance planning",0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,1,a359,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,2,a063,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,3,a1041,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,4,a1020,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,5,a1080,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,6,a483,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,7,a173,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,8,a805,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,9,a1192,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,10,a160,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,11,a771,,0,No
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828-01,Senior Manager Strategy and Analysis,12,a269,,0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,1,a226,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,2,a1042,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,3,a816,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,4,a985,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,5,a214,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,6,a984,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,7,a955,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,8,a495,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,9,a892,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,10,a655,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,11,a417,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829-01,Director of Policy,12,a269,Leading contribution to legislative and regulatory reform processes (partially covered by a495 and a892 but drafting/shaping reform is not explicit),0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,1,a1077,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,2,a462,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,3,a117,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,4,a400,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,5,a029,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,6,a012,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,7,a666,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,8,a939,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,9,a214,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,10,a466,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,11,a598,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
02201b57-ba94-534b-a55e-352c3b09efef,652,10830-01,Hazardous Materials Specialist,12,a919,Procuring and managing specialist consultants (vendor/contractor procurement and oversight) has no matching activity | Providing advice and communications during incident events (incident response advisory) has no direct match,0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,1,a532,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,2,a932,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,3,a425,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,4,a426,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,5,a334,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,6,a160,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,7,a914,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,8,a1000,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,9,a1004,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,10,a576,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,11,a574,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,12,a785,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831-01,Infrastructure Program Director,13,a843,"Developing the Infrastructure Delivery Framework and advising on capital works delivery methodologies (e.g. Design & Construct, ECI, Managing Contractor, PPP) - no vocabulary item covers designing/selecting delivery methodologies | Preparing and providing input into Ministerial Reports and MINs, and briefing the Minister and NSW Treasury on capital works delivery",0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,1,a538,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,2,a1018,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,3,a563,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,4,a417,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,5,a1069,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,6,a745,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,7,a748,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,8,a221,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,9,a256,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,10,a734,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,11,a052,performance management of contracted service providers (no direct match in vocabulary),0,No
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832-01,Maintenance Planning Officer,12,a321,performance management of contracted service providers (no direct match in vocabulary),0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,1,a773,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,2,a301,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,3,a256,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,4,a440,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,5,a745,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,6,a404,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,7,a228,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,8,a265,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,9,a110,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,10,a614,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,11,a452,develop personal performance development and review plans with the line manager,0,No
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833-01,Management Accounting Analyst,12,a420,develop personal performance development and review plans with the line manager,0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,1,a925,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,2,a927,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,3,a279,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,4,a1061,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,5,a782,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,6,a998,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,7,a381,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,8,a083,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,9,a112,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,10,a577,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,11,a1131,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
2003c9af-ceb1-5a07-99fd-fa41692f540c,656,10834-01,Manager Accounting Operations,12,a404,"Leading the development of a safe, healthy and inclusive work environment (WHS and culture leadership) has no matching activity in the vocabulary",0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,1,a975,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,2,a211,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,3,a300,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,4,a928,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,5,a080,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,6,a1051,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,7,a439,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,8,a1026,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,9,a051,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,10,a221,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,11,a173,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,12,a336,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835-01,Manager Budgeting and Planning,13,a850,Modelling allocation of consolidated external/Treasury budget targets across business units with audit trails and phasing methodology has no precise match; partially covered by a173 and a300,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,1,a055,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,2,a723,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,3,a450,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,4,a341,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,5,a551,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,6,a225,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,7,a1058,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,8,a355,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,9,a381,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,10,a1257,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,11,a913,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838-01,Manager Credit Control,12,a1212,Estimating credit loss/bad debt provisions has no matching activity | Managing reputational risk specifically in relation to students is only partially covered by risk-related activities,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,1,a404,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,2,a567,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,3,a1053,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,4,a206,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,5,a053,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,6,a695,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,7,a1171,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,8,a422,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
